Region, Vert, Vert, Vert
, 25:1, 26:2, 26:1
, 26:1, 27:2, 26:2
, 26:3, 27:2, 26:2
, 25:3, 26:2, 26:3
, 26:4, 26:3, 25:3
, 25:4, 25:3, 26:4
, 25:4, 25:5, 26:4
, 26:4, 26:5, 25:5
, 26:6, 26:5, 25:5
, 25:6, 25:5, 26:6
, 25:6, 25:7, 26:6
, 26:6, 26:7, 25:7
, 26:8, 26:7, 25:7
, 25:8, 25:7, 26:8
, 25:8, 25:9, 26:8
, 26:8, 26:9, 25:9
, 26:10, 26:9, 25:9
, 25:10, 25:9, 26:10
, 25:10, 25:11, 26:10
, 26:10, 26:11, 25:11
, 26:12, 26:11, 25:11
, 25:12, 25:11, 26:12
, 25:12, 25:13, 26:12
, 26:12, 26:13, 25:13
, 26:14, 26:13, 25:13
, 25:14, 25:13, 26:14
, 25:14, 25:15, 26:14
, 26:14, 26:15, 25:15
, 26:16, 26:15, 25:15
, 25:16, 25:15, 26:16
, 25:16, 25:17, 26:16
, 26:16, 26:17, 25:17
, 26:18, 26:17, 25:17
, 25:18, 25:17, 26:18
, 25:18, 25:19, 26:18
, 26:18, 26:19, 25:19
, 26:20, 26:19, 25:19
, 25:20, 25:19, 26:20
, 25:20, 25:21, 26:20
, 26:20, 26:21, 25:21
, 26:22, 26:21, 25:21
, 25:22, 25:21, 26:22
, 25:22, 25:23, 26:22
, 26:22, 26:23, 25:23
, 26:24, 26:23, 25:23
, 25:24, 25:23, 26:24
, 25:24, 25:25, 26:24
, 26:24, 26:25, 25:25
, 27:0, 27:1, 26:1
, 27:2, 27:1, 26:1
, 27:2, 27:3, 26:3
, 27:4, 27:3, 26:3
, 26:4, 26:3, 27:4
, 26:4, 26:5, 27:4
, 27:4, 27:5, 26:5
, 27:6, 27:5, 26:5
, 26:6, 26:5, 27:6
, 26:6, 26:7, 27:6
, 27:6, 27:7, 26:7
, 27:8, 27:7, 26:7
, 26:8, 26:7, 27:8
, 26:8, 26:9, 27:8
, 27:8, 27:9, 26:9
, 27:10, 27:9, 26:9
, 26:10, 26:9, 27:10
, 26:10, 26:11, 27:10
, 27:10, 27:11, 26:11
, 27:12, 27:11, 26:11
, 26:12, 26:11, 27:12
, 26:12, 26:13, 27:12
, 27:12, 27:13, 26:13
, 27:14, 27:13, 26:13
, 26:14, 26:13, 27:14
, 26:14, 26:15, 27:14
, 27:14, 27:15, 26:15
, 27:16, 27:15, 26:15
, 26:16, 26:15, 27:16
, 26:16, 26:17, 27:16
, 27:16, 27:17, 26:17
, 27:18, 27:17, 26:17
, 26:18, 26:17, 27:18
, 26:18, 26:19, 27:18
, 27:18, 27:19, 26:19
, 27:20, 27:19, 26:19
, 26:20, 26:19, 27:20
, 26:20, 26:21, 27:20
, 27:20, 27:21, 26:21
, 27:22, 27:21, 26:21
, 26:22, 26:21, 27:22
, 26:22, 26:23, 27:22
, 26:24, 26:23, 27:24
, 26:24, 26:25, 27:24
, 27:0, 27:1, 28:0
, 28:0, 28:1, 27:1
, 28:2, 28:1, 27:1
, 27:2, 27:1, 28:2
, 27:2, 27:3, 28:2
, 28:2, 28:3, 27:3
, 28:4, 28:3, 27:3
, 27:4, 27:3, 28:4
, 27:4, 27:5, 28:4
, 28:4, 28:5, 27:5
, 28:6, 28:5, 27:5
, 27:6, 27:5, 28:6
, 27:6, 27:7, 28:6
, 28:6, 28:7, 27:7
, 28:8, 28:7, 27:7
, 27:8, 27:7, 28:8
, 27:8, 27:9, 28:8
, 28:8, 28:9, 27:9
, 28:10, 28:9, 27:9
, 27:10, 27:9, 28:10
, 27:10, 27:11, 28:10
, 28:10, 28:11, 27:11
, 28:12, 28:11, 27:11
, 27:12, 27:11, 28:12
, 27:12, 27:13, 28:12
, 28:12, 28:13, 27:13
, 28:14, 28:13, 27:13
, 27:14, 27:13, 28:14
, 27:14, 27:15, 28:14
, 28:14, 28:15, 27:15
, 28:16, 28:15, 27:15
, 27:16, 27:15, 28:16
, 27:16, 27:17, 28:16
, 28:16, 28:17, 27:17
, 28:18, 28:17, 27:17
, 27:18, 27:17, 28:18
, 27:18, 27:19, 28:18
, 28:18, 28:19, 27:19
, 28:20, 28:19, 27:19
, 27:20, 27:19, 28:20
, 27:20, 27:21, 28:20
, 28:20, 28:21, 27:21
, 28:22, 28:21, 27:21
, 27:22, 27:21, 28:22
, 27:23, 28:22, 27:22
, 26:23, 27:22, 27:23
, 26:23, 27:24, 27:23
, 27:23, 28:24, 27:24
, 27:25, 28:24, 27:24
, 26:25, 27:24, 27:25
, 28:11, 28:13, 28:12
, 28:0, 28:1, 29:0
, 29:0, 29:1, 28:1
, 29:2, 29:1, 28:1
, 28:2, 28:1, 29:2
, 28:2, 28:3, 29:2
, 29:2, 29:3, 28:3
, 29:4, 29:3, 28:3
, 28:4, 28:3, 29:4
, 28:4, 28:5, 29:4
, 29:4, 29:5, 28:5
, 29:6, 29:5, 28:5
, 28:6, 28:5, 29:6
, 28:6, 28:7, 29:6
, 29:6, 29:7, 28:7
, 29:8, 29:7, 28:7
, 28:8, 28:7, 29:8
, 28:8, 28:9, 29:8
, 29:8, 29:9, 28:9
, 29:10, 29:9, 28:9
, 28:10, 28:9, 29:10
, 28:10, 28:11, 29:10
, 28:14, 28:13, 29:14
, 28:14, 28:15, 29:14
, 29:14, 29:15, 28:15
, 29:16, 29:15, 28:15
, 28:16, 28:15, 29:16
, 28:16, 28:17, 29:16
, 29:16, 29:17, 28:17
, 29:18, 29:17, 28:17
, 28:18, 28:17, 29:18
, 28:19, 29:18, 28:18
, 28:19, 29:20, 28:20
, 28:21, 29:20, 28:20
, 28:21, 29:22, 28:22
, 28:23, 29:22, 28:22
, 27:23, 28:22, 28:23
, 27:23, 28:24, 28:23
, 28:23, 29:24, 28:24
, 28:25, 29:24, 28:24
, 27:25, 28:24, 28:25
, 29:18, 29:19, 28:19
, 29:20, 29:19, 28:19
, 29:0, 29:1, 30:0
, 30:0, 30:1, 29:1
, 30:2, 30:1, 29:1
, 29:2, 29:1, 30:2
, 29:2, 29:3, 30:2
, 30:2, 30:3, 29:3
, 30:4, 30:3, 29:3
, 29:4, 29:3, 30:4
, 29:4, 29:5, 30:4
, 30:4, 30:5, 29:5
, 30:6, 30:5, 29:5
, 29:6, 29:5, 30:6
, 29:6, 29:7, 30:6
, 30:6, 30:7, 29:7
, 30:8, 30:7, 29:7
, 29:8, 29:7, 30:8
, 29:8, 29:9, 30:8
, 30:8, 31:7, 29:9
, 31:14, 31:7, 29:9
, 29:10, 29:9, 31:14
, 30:14, 31:14, 29:10
, 28:11, 29:10, 30:14
, 28:11, 28:13, 30:14
, 28:13, 29:14, 30:14
, 29:14, 29:15, 30:14
, 30:14, 30:15, 29:15
, 30:16, 30:15, 29:15
, 29:16, 29:15, 30:16
, 29:16, 29:17, 30:16
, 30:16, 30:17, 29:17
, 30:18, 30:17, 29:17
, 29:18, 29:17, 30:18
, 29:18, 29:19, 30:18
, 30:18, 30:19, 29:19
, 30:20, 30:19, 29:19
, 29:20, 29:19, 30:20
, 29:21, 30:20, 29:20
, 28:21, 29:20, 29:21
, 28:21, 29:22, 29:21
, 29:21, 30:22, 29:22
, 29:23, 30:22, 29:22
, 28:23, 29:22, 29:23
, 28:23, 29:24, 29:23
, 29:23, 30:24, 29:24
, 29:25, 30:24, 29:24
, 28:25, 29:24, 29:25
, 29:21, 30:20, 30:21
, 30:22, 30:21, 29:21
, 30:22, 30:23, 29:23
, 30:24, 30:23, 29:23
, 30:24, 30:25, 29:25
, 30:0, 30:1, 31:0
, 31:0, 31:1, 30:1
, 31:2, 31:1, 30:1
, 30:2, 30:1, 31:2
, 30:2, 30:3, 31:2
, 31:2, 31:3, 30:3
, 31:4, 31:3, 30:3
, 30:4, 30:3, 31:4
, 30:4, 30:5, 31:4
, 31:4, 31:5, 30:5
, 31:6, 31:5, 30:5
, 30:6, 30:5, 31:6
, 30:6, 30:7, 31:6
, 31:6, 31:7, 30:7
, 30:8, 30:7, 31:7
, 30:14, 30:15, 31:14
, 31:14, 31:15, 30:15
, 31:16, 31:15, 30:15
, 30:16, 30:15, 31:16
, 30:16, 30:17, 31:16
, 31:16, 31:17, 30:17
, 31:18, 31:17, 30:17
, 30:18, 30:17, 31:18
, 30:18, 30:19, 31:18
, 31:18, 31:19, 30:19
, 31:20, 31:19, 30:19
, 30:20, 30:19, 31:20
, 30:20, 30:21, 31:20
, 31:20, 31:21, 30:21
, 31:22, 31:21, 30:21
, 30:22, 30:21, 31:22
, 30:22, 30:23, 31:22
, 31:22, 31:23, 30:23
, 31:24, 31:23, 30:23
, 30:24, 30:23, 31:24
, 30:24, 30:25, 31:24
, 31:24, 31:25, 30:25
, 31:0, 31:1, 32:0
, 31:2, 31:1, 32:2
, 31:2, 31:3, 32:2
, 31:4, 31:3, 31:5
, 31:5, 31:7, 31:6
, 31:15, 32:16, 31:16
, 31:17, 32:16, 31:16
, 31:17, 32:18, 31:18
, 31:19, 32:18, 31:18
, 31:19, 31:21, 31:20
, 32:1, 33:0, 32:0
, 31:1, 32:0, 32:1
, 31:1, 32:2, 32:1
, 32:1, 32:3, 32:2
, 31:3, 32:2, 32:3
, 31:3, 31:5, 32:3
, 32:3, 35:4, 31:5
, 31:5, 31:7, 35:4
, 31:14, 31:7, 32:15
, 31:14, 31:15, 32:15
, 31:15, 32:16, 32:15
, 32:15, 32:17, 32:16
, 31:17, 32:16, 32:17
, 31:17, 32:18, 32:17
, 32:17, 32:19, 32:18
, 31:19, 32:18, 32:19
, 32:19, 32:21, 31:19
, 31:19, 31:21, 32:21
, 32:22, 32:21, 31:21
, 31:22, 31:21, 32:22
, 31:22, 31:23, 32:22
, 32:22, 32:23, 31:23
, 32:24, 32:23, 31:23
, 31:24, 31:23, 32:24
, 31:24, 31:25, 32:24
, 32:24, 32:25, 31:25
, 32:21, 33:22, 32:22
, 32:23, 33:22, 32:22
, 33:1, 34:0, 33:0
, 32:1, 33:0, 33:1
, 33:1, 34:2, 32:1
, 32:1, 32:3, 34:2
, 34:2, 34:3, 32:3
, 33:21, 34:20, 32:19
, 32:19, 32:21, 33:21
, 32:21, 33:22, 33:21
, 33:21, 34:22, 33:22
, 33:23, 34:22, 33:22
, 32:23, 33:22, 33:23
, 33:24, 33:23, 32:23
, 32:24, 32:23, 33:24
, 32:24, 32:25, 33:24
, 33:24, 33:25, 32:25
, 33:1, 34:0, 34:1
, 34:2, 34:1, 33:1
, 33:24, 33:23, 34:24
, 33:24, 33:25, 34:24
, 34:0, 34:1, 35:0
, 35:0, 35:1, 34:1
, 35:2, 35:1, 34:1
, 34:2, 34:1, 35:2
, 34:2, 34:3, 35:2
, 35:2, 35:3, 34:3
, 35:4, 35:3, 34:3
, 32:3, 34:3, 35:4
, 32:15, 32:17, 35:18
, 32:17, 32:19, 35:18
, 32:19, 34:20, 35:18
, 35:18, 35:21, 34:20
, 34:21, 35:21, 34:20
, 33:21, 34:20, 34:21
, 33:21, 34:22, 34:21
, 34:21, 35:22, 34:22
, 34:23, 35:22, 34:22
, 33:23, 34:22, 34:23
, 33:23, 34:24, 34:23
, 34:23, 35:24, 34:24
, 34:25, 35:24, 34:24
, 33:25, 34:24, 34:25
, 35:22, 35:21, 34:21
, 35:0, 35:1, 36:0
, 36:0, 36:1, 35:1
, 36:2, 36:1, 35:1
, 35:2, 35:1, 36:2
, 35:2, 35:3, 36:2
, 36:2, 36:3, 35:3
, 35:4, 35:3, 36:3
, 35:18, 35:21, 36:19
, 36:19, 36:21, 35:21
, 36:22, 36:21, 35:21
, 35:22, 35:21, 36:22
, 35:23, 36:22, 35:22
, 34:23, 35:22, 35:23
, 34:23, 35:24, 35:23
, 35:23, 36:24, 35:24
, 35:25, 36:24, 35:24
, 34:25, 35:24, 35:25
, 36:1, 36:3, 36:2
, 35:23, 36:22, 36:23
, 35:23, 36:24, 36:23
, 35:25, 36:24, 36:25
, 36:0, 36:1, 37:0
, 37:0, 37:1, 36:1
, 36:1, 36:3, 37:1
, 37:1, 38:4, 36:3
, 37:4, 38:4, 36:3
, 35:4, 36:3, 37:4
, 37:4, 39:6, 35:4
, 31:7, 35:4, 39:6
, 37:16, 39:6, 31:7
, 31:7, 32:15, 37:16
, 32:15, 35:18, 37:16
, 35:18, 36:19, 37:16
, 37:16, 38:20, 36:19
, 37:21, 38:20, 36:19
, 36:19, 36:21, 37:21
, 37:22, 37:21, 36:21
, 36:22, 36:21, 37:22
, 36:22, 36:23, 37:22
, 37:22, 37:23, 36:23
, 37:24, 37:23, 36:23
, 36:24, 36:23, 37:24
, 36:24, 36:25, 37:24
, 37:24, 37:25, 36:25
, 37:0, 37:1, 38:0
, 38:1, 39:0, 38:0
, 37:1, 38:0, 38:1
, 38:1, 39:2, 37:1
, 37:1, 38:4, 39:2
, 39:2, 39:4, 38:4
, 38:5, 39:4, 38:4
, 37:4, 38:4, 38:5
, 38:5, 39:6, 37:4
, 37:16, 38:20, 39:20
, 38:21, 39:20, 38:20
, 37:21, 38:20, 38:21
, 38:22, 38:21, 37:21
, 37:22, 37:21, 38:22
, 37:22, 37:23, 38:22
, 38:22, 38:23, 37:23
, 38:24, 38:23, 37:23
, 37:24, 37:23, 38:24
, 37:24, 37:25, 38:24
, 38:24, 38:25, 37:25
, 39:1, 40:0, 39:0
, 38:1, 39:0, 39:1
, 38:1, 39:2, 39:1
, 39:1, 40:2, 39:2
, 39:3, 40:2, 39:2
, 39:2, 39:4, 39:3
, 39:3, 40:4, 39:4
, 39:5, 40:4, 39:4
, 38:5, 39:4, 39:5
, 38:5, 39:6, 39:5
, 39:5, 40:6, 39:6
, 40:6, 40:7, 39:6
, 37:16, 39:6, 40:7
, 37:16, 39:20, 40:20
, 39:21, 40:20, 39:20
, 38:21, 39:20, 39:21
, 39:22, 39:21, 38:21
, 38:22, 38:21, 39:22
, 38:22, 38:23, 39:22
, 39:22, 39:23, 38:23
, 39:24, 39:23, 38:23
, 38:24, 38:23, 39:24
, 38:24, 38:25, 39:24
, 39:24, 39:25, 38:25
, 40:1, 41:0, 40:0
, 39:1, 40:0, 40:1
, 39:1, 40:2, 40:1
, 40:1, 41:2, 40:2
, 40:3, 41:2, 40:2
, 39:3, 40:2, 40:3
, 39:3, 40:4, 40:3
, 39:5, 40:4, 40:5
, 39:5, 40:6, 40:5
, 40:20, 40:21, 39:21
, 40:22, 40:21, 39:21
, 39:22, 39:21, 40:22
, 39:22, 39:23, 40:22
, 40:22, 40:23, 39:23
, 40:24, 40:23, 39:23
, 39:24, 39:23, 40:24
, 39:24, 39:25, 40:24
, 40:24, 40:25, 39:25
, 41:1, 42:0, 41:0
, 40:1, 41:0, 41:1
, 40:1, 41:2, 41:1
, 41:1, 42:2, 41:2
, 41:3, 42:2, 41:2
, 40:3, 41:2, 41:3
, 41:4, 41:3, 40:3
, 40:4, 40:3, 41:4
, 40:4, 40:5, 41:4
, 41:4, 41:5, 40:5
, 41:6, 41:5, 40:5
, 40:6, 40:5, 41:6
, 40:6, 40:7, 41:6
, 41:6, 41:7, 40:7
, 41:7, 42:9, 40:7
, 42:14, 42:9, 40:7
, 37:16, 40:7, 42:14
, 37:16, 40:20, 42:14
, 42:14, 43:20, 40:20
, 41:21, 43:20, 40:20
, 40:20, 40:21, 41:21
, 41:22, 41:21, 40:21
, 40:22, 40:21, 41:22
, 40:22, 40:23, 41:22
, 41:22, 41:23, 40:23
, 41:24, 41:23, 40:23
, 40:24, 40:23, 41:24
, 40:24, 40:25, 41:24
, 41:24, 41:25, 40:25
, 41:1, 42:0, 42:1
, 42:2, 42:1, 41:1
, 42:2, 42:3, 41:3
, 42:4, 42:3, 41:3
, 41:4, 41:3, 42:4
, 41:4, 41:5, 42:4
, 42:4, 42:5, 41:5
, 42:6, 42:5, 41:5
, 41:6, 41:5, 42:6
, 41:6, 41:7, 42:6
, 42:6, 42:7, 41:7
, 42:7, 42:9, 41:7
, 42:22, 42:21, 41:21
, 41:22, 41:21, 42:22
, 41:22, 41:23, 42:22
, 41:24, 41:23, 42:24
, 41:24, 41:25, 42:24
, 42:0, 42:1, 43:0
, 43:0, 43:1, 42:1
, 43:2, 43:1, 42:1
, 42:2, 42:1, 43:2
, 42:2, 42:3, 43:2
, 43:2, 43:3, 42:3
, 43:4, 43:3, 42:3
, 42:4, 42:3, 43:4
, 42:4, 42:5, 43:4
, 43:4, 43:5, 42:5
, 43:6, 43:5, 42:5
, 42:6, 42:5, 43:6
, 42:6, 42:7, 43:6
, 43:6, 43:10, 42:7
, 42:7, 42:9, 43:10
, 43:10, 43:12, 42:9
, 42:14, 42:9, 43:12
, 43:12, 43:20, 42:14
, 41:21, 42:21, 43:20
, 43:20, 43:21, 42:21
, 43:22, 43:21, 42:21
, 42:22, 42:21, 43:22
, 42:23, 43:22, 42:22
, 41:23, 42:22, 42:23
, 41:23, 42:24, 42:23
, 42:23, 43:24, 42:24
, 42:25, 43:24, 42:24
, 41:25, 42:24, 42:25
, 43:2, 43:1, 43:3
, 43:3, 43:5, 43:4
, 43:5, 43:11, 43:6
, 43:6, 43:10, 43:11
, 43:10, 43:12, 43:11
, 43:11, 43:21, 43:12
, 43:12, 43:20, 43:21
, 43:21, 43:23, 43:22
, 42:23, 43:22, 43:23
, 42:23, 43:24, 43:23
, 43:23, 43:25, 43:24
, 42:25, 43:24, 43:25
0
, 0:14, 0:20, 0:15
, 1:16, 1:18, 0:15
, 0:20, 0:15, 1:18
, 1:18, 1:20, 0:20
, 2:13, 2:15, 3:13
, 3:13, 3:19, 2:15
, 2:16, 2:15, 3:19
, 2:16, 2:18, 3:19
, 5:12, 5:20, 3:13
, 3:13, 3:19, 5:20
, 6:11, 8:12, 5:12
, 8:12, 9:17, 5:12
, 5:12, 5:20, 9:17
, 6:21, 9:17, 5:20
, 6:9, 6:11, 7:9
, 7:9, 8:12, 6:11
, 8:8, 8:12, 7:9
, 8:6, 8:8, 9:5
, 9:5, 10:5, 8:8
, 9:17, 9:19, 6:21
, 9:19, 9:21, 6:21
, 6:21, 7:22, 9:21
, 9:24, 9:21, 7:22
, 7:22, 7:24, 9:24
, 8:25, 9:24, 7:24
, 8:8, 10:5, 12:6
, 12:6, 13:8, 8:8
, 8:8, 8:12, 13:8
, 13:8, 15:14, 8:12
, 8:12, 9:17, 15:14
, 15:14, 15:16, 9:17
, 12:21, 15:16, 9:17
, 9:17, 9:19, 12:21
, 9:19, 9:21, 12:21
, 12:22, 12:21, 9:21
, 9:24, 9:21, 12:22
, 12:22, 12:24, 9:24
, 9:24, 10:25, 12:24
, 13:6, 13:8, 12:6
, 13:7, 15:8, 13:8
, 13:21, 15:16, 12:21
, 13:22, 13:24, 14:25
, 13:8, 15:8, 15:9
, 13:8, 15:14, 15:9
, 15:9, 17:10, 15:14
, 16:14, 17:10, 15:14
, 13:21, 15:16, 15:17
, 15:17, 17:21, 13:21
, 17:22, 17:21, 13:21
, 16:24, 17:22, 13:21
, 13:22, 13:21, 16:24
, 13:22, 14:25, 16:24
, 15:15, 15:17, 16:15
, 17:10, 18:12, 16:14
, 17:21, 18:20, 15:17
, 17:22, 17:24, 16:24
, 18:10, 18:12, 17:10
, 16:14, 18:12, 18:13
, 16:14, 16:15, 18:13
, 18:13, 19:14, 16:15
, 19:14, 19:16, 16:15
, 15:17, 16:15, 19:16
, 19:16, 19:18, 15:17
, 15:17, 18:20, 19:18
, 19:18, 19:20, 18:20
, 30:8, 31:7, 29:9
, 31:14, 31:7, 29:9
, 29:10, 29:9, 31:14
, 30:14, 31:14, 29:10
, 28:11, 29:10, 30:14
, 28:11, 28:13, 30:14
, 31:3, 31:5, 32:3
, 32:3, 35:4, 31:5
, 31:5, 31:7, 35:4
, 31:14, 31:7, 32:15
, 32:19, 32:21, 31:19
, 31:19, 31:21, 32:21
, 32:1, 32:3, 34:2
, 34:2, 34:3, 32:3
, 33:21, 34:20, 32:19
, 32:19, 32:21, 33:21
, 32:3, 34:3, 35:4
, 32:15, 32:17, 35:18
, 32:17, 32:19, 35:18
, 32:19, 34:20, 35:18
, 35:18, 35:21, 34:20
, 35:18, 35:21, 36:19
, 36:19, 36:21, 35:21
, 36:1, 36:3, 37:1
, 37:1, 38:4, 36:3
, 35:4, 36:3, 37:4
, 37:4, 39:6, 35:4
, 31:7, 35:4, 39:6
, 37:16, 39:6, 31:7
, 31:7, 32:15, 37:16
, 32:15, 35:18, 37:16
, 35:18, 36:19, 37:16
, 37:16, 38:20, 36:19
, 37:21, 38:20, 36:19
, 36:19, 36:21, 37:21
, 37:1, 38:4, 39:2
, 39:2, 39:4, 38:4
, 38:5, 39:6, 37:4
, 37:16, 38:20, 39:20
, 37:16, 39:6, 40:7
, 37:16, 39:20, 40:20
, 41:7, 42:9, 40:7
, 42:14, 42:9, 40:7
, 37:16, 40:7, 42:14
, 37:16, 40:20, 42:14
, 42:14, 43:20, 40:20
, 41:21, 43:20, 40:20
, 42:7, 42:9, 41:7
, 43:6, 43:10, 42:7
, 42:7, 42:9, 43:10
, 43:10, 43:12, 42:9
, 42:14, 42:9, 43:12
, 43:12, 43:20, 42:14
, 43:5, 43:11, 43:6
, 43:6, 43:10, 43:11
, 43:11, 43:21, 43:12
, 43:12, 43:20, 43:21
Voronoi Graph
, -4.00:17.00, 4.36, 2: , , , 
, -2.00:17.00, 2.64, 2: , , , 
, -2.83:17.16, 3.33, 0: 1: 3: , , , 
, 0.00:19.00, 1.00, 2: , , , 
, 3.00:14.00, 1.00, 5: , , , 
, 6.00:16.00, 3.61, 4: 6: 9: , , , 
, 3.67:16.66, 2.08, 5: 7: , , , 
, 3.00:17.00, 1.73, 6: , , , 
, 6.00:16.00, 3.61, 9: 12: , , , 
, 6.00:16.00, 3.61, 5: 8: , , , 
, 6.00:13.00, 1.73, 11: 15: , , , 
, 5.80:15.40, 3.30, 10: 12: 29: , , , 
, 6.00:16.00, 3.61, 8: 11: 13: , , , 
, 7.00:18.00, 2.64, 12: 19: , , , 
, 7.00:10.00, 1.00, 15: , , , 
, 7.50:10.50, 1.32, 10: 14: 16: , , , 
, 10.00:10.00, 2.64, 15: 27: , , , 
, 9.00:7.00, 1.73, 18: , , , 
, 9.33:7.33, 2.08, 17: 25: , , , 
, 7.00:18.00, 2.64, 13: 20: 32: , , , 
, 8.00:20.00, 1.73, 19: 21: 33: , , , 
, 7.67:20.66, 1.52, 20: 22: , , , 
, 8.34:22.33, 1.52, 21: 23: 35: , , , 
, 7.50:23.00, 1.32, 22: 24: , , , 
, 8.00:24.00, 1.00, 23: , , , 
, 9.43:7.57, 2.24, 18: 26: , , , 
, 10.33:8.33, 2.52, 25: 27: 38: , , , 
, 10.50:10.00, 3.04, 16: 26: 28: , , , 
, 11.70:12.02, 3.71, 27: 29: 43: , , , 
, 10.69:13.44, 3.63, 11: 28: 30: , , , 
, 11.54:15.00, 3.08, 29: 31: , , , 
, 11.60:17.60, 2.94, 30: 32: 40: , , , 
, 12.00:18.00, 2.64, 19: 31: 33: , , , 
, 11.00:20.00, 1.73, 20: 32: 34: , , , 
, 10.66:20.66, 1.53, 33: 35: , , , 
, 10.00:22.75, 1.75, 22: 34: 36: , , , 
, 10.00:23.00, 1.73, 35: 37: , , , 
, 10.00:23.00, 1.73, 36: , , , 
, 12.00:7.00, 1.00, 26: , , , 
, 14.00:8.00, 1.00, 42: , , , 
, 13.00:18.00, 2.64, 31: 46: , , , 
, 14.00:23.00, 1.73, 51: , , , 
, 13.33:9.33, 1.52, 39: 43: , , , 
, 12.79:11.25, 2.85, 28: 42: 44: , , , 
, 14.50:11.50, 2.18, 43: 45: , , , 
, 14.66:11.66, 2.08, 44: 53: , , , 
, 13.00:18.00, 2.64, 40: 47: , , , 
, 14.66:19.66, 2.31, 46: 48: 54: , , , 
, 15.33:20.33, 2.08, 47: 49: , , , 
, 15.08:22.08, 1.87, 48: 50: 55: , , , 
, 14.50:22.50, 1.80, 49: 51: , , , 
, 14.00:23.00, 1.73, 41: 50: , , , 
, 16.00:16.00, 1.00, 61: , , , 
, 15.22:11.89, 1.84, 45: 56: 57: , , , 
, 15.33:19.33, 2.08, 47: 63: , , , 
, 16.00:23.00, 1.00, 49: , , , 
, 17.00:11.00, 1.00, 53: , , , 
, 16.55:13.22, 1.34, 53: 58: , , , 
, 16.45:13.77, 1.34, 57: 59: , , , 
, 17.55:14.22, 1.34, 58: 60: , , , 
, 17.40:15.00, 1.39, 59: 61: , , , 
, 16.89:16.89, 1.83, 52: 60: 62: , , , 
, 16.86:17.00, 1.86, 61: 63: , , , 
, 17.08:18.08, 1.87, 54: 62: 64: , , , 
, 18.00:19.00, 1.00, 63: , , , 
, 32.00:10.00, 2.64, 66: , , , 
, 32.15:10.61, 3.27, 65: 67: 74: , , , 
, 31.00:11.00, 2.64, 66: 68: , , , 
, 29.66:11.66, 2.07, 67: 69: , , , 
, 29.66:11.66, 2.07, 68: 70: , , , 
, 30.00:12.00, 1.73, 69: , , , 
, 32.00:4.00, 1.00, 72: , , , 
, 32.89:4.89, 1.83, 71: 73: 81: , , , 
, 33.57:6.00, 2.24, 72: 92: , , , 
, 33.27:10.73, 3.87, 66: 94: , , , 
, 32.00:20.00, 1.00, 76: 80: , , , 
, 32.00:20.00, 1.00, 75: , , , 
, 33.00:2.00, 1.00, 78: , , , 
, 33.00:3.00, 1.00, 77: 81: , , , 
, 33.00:20.00, 1.00, 80: 84: , , , 
, 33.00:20.00, 1.00, 75: 79: , , , 
, 33.33:4.33, 1.52, 72: 78: , , , 
, 34.20:16.00, 1.91, 83: 95: , , , 
, 33.60:18.00, 1.39, 82: 84: , , , 
, 33.50:18.50, 1.32, 79: 83: 85: , , , 
, 34.50:19.50, 1.32, 84: 86: , , , 
, 34.50:19.50, 1.32, 85: 87: 96: , , , 
, 36.00:20.00, 1.00, 86: 99: , , , 
, 37.00:2.00, 1.00, 89: , , , 
, 37.50:2.50, 1.32, 88: 100: , , , 
, 36.00:4.00, 1.00, 91: , , , 
, 35.16:7.66, 3.32, 90: 92: 102: , , , 
, 35.00:9.00, 4.36, 73: 91: 93: , , , 
, 35.45:10.37, 5.05, 92: 94: 104: , , , 
, 35.40:10.40, 5.04, 74: 93: 95: , , , 
, 34.09:15.36, 2.29, 82: 94: 96: , , , 
, 35.60:17.40, 1.40, 86: 95: 97: , , , 
, 37.20:17.80, 1.90, 96: 98: 103: , , , 
, 37.00:20.00, 1.00, 97: 99: , , , 
, 37.00:20.00, 1.00, 87: 98: , , , 
, 37.50:2.50, 1.32, 89: 101: , , , 
, 38.00:3.00, 1.00, 100: , , , 
, 36.00:7.00, 2.64, 91: , , , 
, 37.66:17.66, 2.07, 97: 105: , , , 
, 37.12:10.88, 4.47, 93: 108: , , , 
, 39.00:17.00, 2.64, 103: 109: , , , 
, 40.66:8.66, 1.52, 107: 112: , , , 
, 38.64:11.09, 3.78, 106: 108: 116: , , , 
, 37.73:11.31, 4.29, 104: 107: 109: , , , 
, 39.69:16.54, 2.99, 105: 108: 110: , , , 
, 40.89:17.22, 2.84, 109: 111: 117: , , , 
, 41.00:19.00, 1.73, 110: , , , 
, 42.00:8.00, 1.00, 106: 114: , , , 
, 45.00:8.00, 2.64, 114: 119: , , , 
, 45.00:8.00, 2.64, 112: 113: , , , 
, 40.00:11.00, 2.64, 116: , , , 
, 39.16:11.16, 3.33, 107: 115: 117: , , , 
, 47.00:16.00, 5.29, 110: 116: 121: , , , 
, 47.00:8.00, 4.36, 119: , , , 
, 47.00:8.00, 4.36, 113: 118: , , , 
, 50.00:16.00, 7.81, 121: , , , 
, 50.00:16.00, 7.81, 117: 120: , , , 
Pruned Voronoi Graph
, -4.00:17.00, 4.36, , , , 
, 6.00:16.00, 3.61, 3: , , , 
, 6.00:16.00, 3.61, 3: 6: , , , 
